0,-1,3,3,-1,0,0,0,0,3,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,0,0,3,0,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,7,7,7,7,0,0,0,-1,-1,0
0,8,3,3,-1,-1,-1,0,0,0,5,-1,-1,-1,0,0,0,-1,0,-1,-1,-1,3,3,3,0,7,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,2,2,0,0,-1,0,7,7,7,7,0,-1,-1,-1,8,0
0,1,1,1,-1,-1,-1,0,0,0,0,3,-1,-1,-1,-1,-1,-1,0,-1,-1,3,3,0,0,0,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,5,0,0,-1,-1,0,6,6,6,6,0,-1,-1,0,0,0
0,10,-1,-1,-1,-1,3,0,0,0,0,0,5,-1,-1,-1,0,0,0,-1,-1,3,0,0,0,7,7,0,-1,-1,0,1,1,1,1,0,0,0,0,-1,-1,0,0,-1,5,0,0,0,-1,0,0,0,0,0,0,0,10,-1,-1,-1,0
0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,-1,-1,3,3,0,-1,3,3,0,0,7,7,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,5,0,4,4,0,3,3,0,13,-1,-1,12,0,0,0,-1,-1,0
0,3,5,3,-1,-1,-1,0,0,0,0,0,0,0,0,-1,3,3,0,-1,3,0,0,0,7,7,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,10,5,0,4,4,4,0,0,3,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0
0,1,1,1,3,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,3,0,7,7,6,6,6,0,5,5,5,-1,-1,-1,-1,-1,-1,-1,0,0,8,9,5,4,4,4,4,-1,3,3,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0
0,0,0,0,0,-1,-1,3,3,-1,-1,-1,1,1,1,1,0,7,7,7,0,0,7,7,0,0,0,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0
0,10,-1,-1,-1,-1,-1,3,0,-1,-1,-1,0,-1,12,0,7,7,7,0,0,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,0,0,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0
0,8,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,7,7,0,7,7,7,7,7,7,7,0,0,0,3,3,3,0,7,7,7,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
0,11,-1,3,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,12,11,9,0,6,6,6,6,0,0,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,0
0,0,0,0,-1,-1,3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,2,0
0,-1,-1,-1,-1,-1,3,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,-1,-1,-1,0,0,0,0,-1,4,-1,0,0,0,-1,-1,0,0,1,1,1,1,0,0,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,0,0,-1,0,0,1,1,1,1,0,0,-1,0,1,1,0,2,2,0,0
0,7,7,7,7,7,7,7,7,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,3,2,-1,-1,0,2,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,11,0,-1,-1,0,4,4,-1,-1,-1,-1,0
0,7,7,7,7,7,7,7,7,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,3,0,-1,-1,0,-1,-1,0,-1,-1,9,10,-1,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,13,0,-1,0,0,4,4,-1,5,5,5,0
0,7,7,7,7,7,7,7,7,0,-1,-1,0,0,0,0,0,0,0,-1,3,0,-1,-1,0,7,7,0,7,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,0,4,4,-1,0,0,0,0
0,7,7,7,7,7,7,7,7,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,3,0,-1,-1,0,7,7,7,7,0,11,-1,-1,-1,-1,-1,5,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,10,0
0,6,6,6,6,6,6,6,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,6,6,6,6,0,9,-1,-1,-1,-1,-1,5,0,0,-1,-1,0,1,1,1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0
0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1,-1,-1,-1,5,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,5,5,5,0,0,0,0,-1,-1,0,0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,3,3,3,3,3,3,3,3,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,1,1,0,0,0,7,7,7,7,7,7,0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,3,3,-1,3,3,3,3,3,3,3,3,0,-1,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,0,7,7,7,7,7,7,0
0,-1,-1,-1,3,3,3,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,6,6,6,6,7,7,0
0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,7,7,0
0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,2,0,1,1,1,1,0,0,0,0,2,2,0,0,2,2,0,0,7,7,7,7,7,7,0
0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,13,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,6,6,6,6,6,6,0
0,3,-1,0,0,0,-1,3,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,0,0,0,0,0,0,2,2,0,1,1,1,1,0,-1,-1,0,-1,-1,-1,0,0,-1,0,0,1,1,1,1,1,1,0
0,3,-1,-1,-1,-1,-1,3,-1,-1,-1,3,3,0,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,3,-1,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,-1,0,8,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,1,1,1,0,0,-1,-1,-1,-1,0
0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,-1,-1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,0,0,4,4,0,-1,-1,-1,-1,-1,-1,-1,0,8,-1,-1,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,5,-1,0,0,0,4,0,0,0,0,0,-1,-1,-1,0,1,1,1,1,0,-1,-1,0,0,1,1,1,0,0,3,3,3,0
0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,3,3,3,-1,-1,-1,0,1,0,5,-1,0,0,4,4,4,4,4,0,0,0,-1,-1,-1,-1,-1,-1,0,4,4,4,4,4,4,0,-1,-1,3,3,3,0
0,-1,-1,-1,-1,3,3,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,0,0,5,-1,0,0,0,4,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,0,4,4,4,4,4,4,0,-1,-1,0,0,0,0
0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,5,-1,0,0,4,4,4,2,-1,0,0,-1,-1,-1,-1,-1,0,4,4,4,4,4,4,0,-1,-1,-1,-1,-1,0
0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,3,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,5,-1,0,0,4,2,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0
0,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,5,-1,0,4,2,0,-1,13,0,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,12,-1,-1,-1,-1,0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,-1,12,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0
0,3,3,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,4,4,4,4,5,5,5,4,4,4,4,-1,13,-1,2,0,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,2,2,2,0
0,3,-1,-1,-1,-1,0,8,-1,12,0,3,-1,-1,3,0,0,0,2,3,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,3,-1,-1,-1,0,0,-1,-1,-1,0,3,-1,-1,3,0,2,2,2,0,-1,-1,3,-1,13,5,5,5,5,5,5,-1,-1,-1,-1,3,-1,-1,0,-1,-1,-1,-1,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,-1,-1,-1,0,0,0,-1,-1,3,0,3,0,0,3,0,-1,3,-1,0,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,8,0,0,1,1,1,1,1,0,0,0,7,7,7,7,7,7,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,-1,-1,3,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,8,13,0,0,-1,-1,-1,2,2,2,2,0,0,0,-1,-1,-1,-1,4,-1,9,11,0,7,7,7,7,7,7,0
0,-1,-1,0,0,0,-1,-1,-1,-1,0,3,-1,-1,3,0,3,-1,-1,0,3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,9,10,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,8,10,0,6,6,6,6,6,6,0
0,0,-1,-1,-1,0,0,0,0,0,0,3,-1,-1,3,0,0,-1,-1,0,0,0,0,0,3,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,2,2,2,3,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,0,0,-1,3,2,0,-1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,0
0,0,0,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,3,0,-1,3,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,2,-1,-1,3,-1,2,-1,0,0,0,0,0,0,0
0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,11,12,10,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0
0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,9,-1,0,-1,-1,-1,0,2,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0
0,3,3,-1,-1,-1,0,3,3,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,4,4,4,4,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,0,0,0
0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,4,4,4,4,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0
0,12,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,-1,-1,4,-1,0,-1,-1,-1,0,0,0,0,0
0,-1,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,3,3,3,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0
0,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,3,3,-1,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,14
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
